"","areaName","LAD17CD","date","newCasesBySpecimenDate","RGN11NM","CTRY11NM","add","eng"
"42210","Walsall","E08000030",2020-03-12,7,"West Midlands","England",7,"Walsall"
"42211","Walsall","E08000030",2020-03-11,5,"West Midlands","England",5,"Walsall"
"42212","Walsall","E08000030",2020-03-10,1,"West Midlands","England",1,"Walsall"
"42213","Walsall","E08000030",2020-03-09,0,"West Midlands","England",0,"Walsall"
"42214","Walsall","E08000030",2020-03-08,0,"West Midlands","England",0,"Walsall"
"42215","Walsall","E08000030",2020-03-07,0,"West Midlands","England",0,"Walsall"
"42216","Walsall","E08000030",2020-03-06,0,"West Midlands","England",0,"Walsall"
"42217","Walsall","E08000030",2020-03-05,0,"West Midlands","England",0,"Walsall"
"42218","Walsall","E08000030",2020-03-04,0,"West Midlands","England",0,"Walsall"
"42219","Walsall","E08000030",2020-03-03,0,"West Midlands","England",0,"Walsall"
"42220","Walsall","E08000030",2020-03-02,0,"West Midlands","England",0,"Walsall"
"42221","Walsall","E08000030",2020-03-01,1,"West Midlands","England",1,"Walsall"
"42222","Waltham Forest","E09000031",2020-08-15,2,"London","England",2,"Waltham Forest"
"42223","Waltham Forest","E09000031",2020-08-14,6,"London","England",6,"Waltham Forest"
"42224","Waltham Forest","E09000031",2020-08-13,4,"London","England",4,"Waltham Forest"
"42225","Waltham Forest","E09000031",2020-08-12,5,"London","England",5,"Waltham Forest"
"42226","Waltham Forest","E09000031",2020-08-11,11,"London","England",11,"Waltham Forest"
"42227","Waltham Forest","E09000031",2020-08-10,8,"London","England",8,"Waltham Forest"
"42228","Waltham Forest","E09000031",2020-08-09,0,"London","England",0,"Waltham Forest"
"42229","Waltham Forest","E09000031",2020-08-08,0,"London","England",0,"Waltham Forest"
"42230","Waltham Forest","E09000031",2020-08-07,2,"London","England",2,"Waltham Forest"
"42231","Waltham Forest","E09000031",2020-08-06,6,"London","England",6,"Waltham Forest"
"42232","Waltham Forest","E09000031",2020-08-05,4,"London","England",4,"Waltham Forest"
"42233","Waltham Forest","E09000031",2020-08-04,3,"London","England",3,"Waltham Forest"
"42234","Waltham Forest","E09000031",2020-08-03,4,"London","England",4,"Waltham Forest"
"42235","Waltham Forest","E09000031",2020-08-02,1,"London","England",1,"Waltham Forest"
"42236","Waltham Forest","E09000031",2020-08-01,1,"London","England",1,"Waltham Forest"
"42237","Waltham Forest","E09000031",2020-07-31,1,"London","England",1,"Waltham Forest"
"42238","Waltham Forest","E09000031",2020-07-30,2,"London","England",2,"Waltham Forest"
"42239","Waltham Forest","E09000031",2020-07-29,0,"London","England",0,"Waltham Forest"
"42240","Waltham Forest","E09000031",2020-07-28,2,"London","England",2,"Waltham Forest"
"42241","Waltham Forest","E09000031",2020-07-27,1,"London","England",1,"Waltham Forest"
"42242","Waltham Forest","E09000031",2020-07-26,1,"London","England",1,"Waltham Forest"
"42243","Waltham Forest","E09000031",2020-07-25,2,"London","England",2,"Waltham Forest"
"42244","Waltham Forest","E09000031",2020-07-24,1,"London","England",1,"Waltham Forest"
"42245","Waltham Forest","E09000031",2020-07-23,2,"London","England",2,"Waltham Forest"
"42246","Waltham Forest","E09000031",2020-07-22,0,"London","England",0,"Waltham Forest"
"42247","Waltham Forest","E09000031",2020-07-21,2,"London","England",2,"Waltham Forest"
"42248","Waltham Forest","E09000031",2020-07-20,2,"London","England",2,"Waltham Forest"
"42249","Waltham Forest","E09000031",2020-07-19,2,"London","England",2,"Waltham Forest"
"42250","Waltham Forest","E09000031",2020-07-18,0,"London","England",0,"Waltham Forest"
"42251","Waltham Forest","E09000031",2020-07-17,1,"London","England",1,"Waltham Forest"
"42252","Waltham Forest","E09000031",2020-07-16,3,"London","England",3,"Waltham Forest"
"42253","Waltham Forest","E09000031",2020-07-15,4,"London","England",4,"Waltham Forest"
"42254","Waltham Forest","E09000031",2020-07-14,4,"London","England",4,"Waltham Forest"
"42255","Waltham Forest","E09000031",2020-07-13,3,"London","England",3,"Waltham Forest"
"42256","Waltham Forest","E09000031",2020-07-12,0,"London","England",0,"Waltham Forest"
"42257","Waltham Forest","E09000031",2020-07-11,2,"London","England",2,"Waltham Forest"
"42258","Waltham Forest","E09000031",2020-07-10,0,"London","England",0,"Waltham Forest"
"42259","Waltham Forest","E09000031",2020-07-09,2,"London","England",2,"Waltham Forest"
"42260","Waltham Forest","E09000031",2020-07-08,3,"London","England",3,"Waltham Forest"
"42261","Waltham Forest","E09000031",2020-07-07,1,"London","England",1,"Waltham Forest"
"42262","Waltham Forest","E09000031",2020-07-06,1,"London","England",1,"Waltham Forest"
"42263","Waltham Forest","E09000031",2020-07-05,0,"London","England",0,"Waltham Forest"
"42264","Waltham Forest","E09000031",2020-07-04,2,"London","England",2,"Waltham Forest"
"42265","Waltham Forest","E09000031",2020-07-03,1,"London","England",1,"Waltham Forest"
"42266","Waltham Forest","E09000031",2020-07-02,0,"London","England",0,"Waltham Forest"
"42267","Waltham Forest","E09000031",2020-07-01,1,"London","England",1,"Waltham Forest"
"42268","Waltham Forest","E09000031",2020-06-30,0,"London","England",0,"Waltham Forest"
"42269","Waltham Forest","E09000031",2020-06-29,8,"London","England",8,"Waltham Forest"
"42270","Waltham Forest","E09000031",2020-06-28,2,"London","England",2,"Waltham Forest"
"42271","Waltham Forest","E09000031",2020-06-27,1,"London","England",1,"Waltham Forest"
"42272","Waltham Forest","E09000031",2020-06-26,5,"London","England",5,"Waltham Forest"
"42273","Waltham Forest","E09000031",2020-06-25,1,"London","England",1,"Waltham Forest"
"42274","Waltham Forest","E09000031",2020-06-24,0,"London","England",0,"Waltham Forest"
"42275","Waltham Forest","E09000031",2020-06-23,2,"London","England",2,"Waltham Forest"
"42276","Waltham Forest","E09000031",2020-06-22,2,"London","England",2,"Waltham Forest"
"42277","Waltham Forest","E09000031",2020-06-21,1,"London","England",1,"Waltham Forest"
"42278","Waltham Forest","E09000031",2020-06-20,1,"London","England",1,"Waltham Forest"
"42279","Waltham Forest","E09000031",2020-06-19,3,"London","England",3,"Waltham Forest"
"42280","Waltham Forest","E09000031",2020-06-18,1,"London","England",1,"Waltham Forest"
"42281","Waltham Forest","E09000031",2020-06-17,2,"London","England",2,"Waltham Forest"
"42282","Waltham Forest","E09000031",2020-06-16,5,"London","England",5,"Waltham Forest"
"42283","Waltham Forest","E09000031",2020-06-15,2,"London","England",2,"Waltham Forest"
"42284","Waltham Forest","E09000031",2020-06-14,1,"London","England",1,"Waltham Forest"
"42285","Waltham Forest","E09000031",2020-06-13,0,"London","England",0,"Waltham Forest"
"42286","Waltham Forest","E09000031",2020-06-12,0,"London","England",0,"Waltham Forest"
"42287","Waltham Forest","E09000031",2020-06-11,4,"London","England",4,"Waltham Forest"
"42288","Waltham Forest","E09000031",2020-06-10,0,"London","England",0,"Waltham Forest"
"42289","Waltham Forest","E09000031",2020-06-09,1,"London","England",1,"Waltham Forest"
"42290","Waltham Forest","E09000031",2020-06-08,5,"London","England",5,"Waltham Forest"
"42291","Waltham Forest","E09000031",2020-06-07,2,"London","England",2,"Waltham Forest"
"42292","Waltham Forest","E09000031",2020-06-06,2,"London","England",2,"Waltham Forest"
"42293","Waltham Forest","E09000031",2020-06-05,1,"London","England",1,"Waltham Forest"
"42294","Waltham Forest","E09000031",2020-06-04,2,"London","England",2,"Waltham Forest"
"42295","Waltham Forest","E09000031",2020-06-03,0,"London","England",0,"Waltham Forest"
"42296","Waltham Forest","E09000031",2020-06-02,2,"London","England",2,"Waltham Forest"
"42297","Waltham Forest","E09000031",2020-06-01,0,"London","England",0,"Waltham Forest"
"42298","Waltham Forest","E09000031",2020-05-31,2,"London","England",2,"Waltham Forest"
"42299","Waltham Forest","E09000031",2020-05-30,1,"London","England",1,"Waltham Forest"
"42300","Waltham Forest","E09000031",2020-05-29,2,"London","England",2,"Waltham Forest"
"42301","Waltham Forest","E09000031",2020-05-28,2,"London","England",2,"Waltham Forest"
"42302","Waltham Forest","E09000031",2020-05-27,0,"London","England",0,"Waltham Forest"
"42303","Waltham Forest","E09000031",2020-05-26,1,"London","England",1,"Waltham Forest"
"42304","Waltham Forest","E09000031",2020-05-25,2,"London","England",2,"Waltham Forest"
"42305","Waltham Forest","E09000031",2020-05-24,1,"London","England",1,"Waltham Forest"
"42306","Waltham Forest","E09000031",2020-05-23,1,"London","England",1,"Waltham Forest"
"42307","Waltham Forest","E09000031",2020-05-22,2,"London","England",2,"Waltham Forest"
"42308","Waltham Forest","E09000031",2020-05-21,3,"London","England",3,"Waltham Forest"
"42309","Waltham Forest","E09000031",2020-05-20,1,"London","England",1,"Waltham Forest"
"42310","Waltham Forest","E09000031",2020-05-19,8,"London","England",8,"Waltham Forest"
"42311","Waltham Forest","E09000031",2020-05-18,2,"London","England",2,"Waltham Forest"
"42312","Waltham Forest","E09000031",2020-05-17,4,"London","England",4,"Waltham Forest"
"42313","Waltham Forest","E09000031",2020-05-16,2,"London","England",2,"Waltham Forest"
"42314","Waltham Forest","E09000031",2020-05-15,1,"London","England",1,"Waltham Forest"
"42315","Waltham Forest","E09000031",2020-05-14,2,"London","England",2,"Waltham Forest"
"42316","Waltham Forest","E09000031",2020-05-13,6,"London","England",6,"Waltham Forest"
"42317","Waltham Forest","E09000031",2020-05-12,2,"London","England",2,"Waltham Forest"
"42318","Waltham Forest","E09000031",2020-05-11,3,"London","England",3,"Waltham Forest"
"42319","Waltham Forest","E09000031",2020-05-10,2,"London","England",2,"Waltham Forest"
"42320","Waltham Forest","E09000031",2020-05-09,7,"London","England",7,"Waltham Forest"
"42321","Waltham Forest","E09000031",2020-05-08,5,"London","England",5,"Waltham Forest"
"42322","Waltham Forest","E09000031",2020-05-07,10,"London","England",10,"Waltham Forest"
"42323","Waltham Forest","E09000031",2020-05-06,10,"London","England",10,"Waltham Forest"
"42324","Waltham Forest","E09000031",2020-05-05,8,"London","England",8,"Waltham Forest"
"42325","Waltham Forest","E09000031",2020-05-04,10,"London","England",10,"Waltham Forest"
"42326","Waltham Forest","E09000031",2020-05-03,6,"London","England",6,"Waltham Forest"
"42327","Waltham Forest","E09000031",2020-05-02,4,"London","England",4,"Waltham Forest"
"42328","Waltham Forest","E09000031",2020-05-01,12,"London","England",12,"Waltham Forest"
"42329","Waltham Forest","E09000031",2020-04-30,10,"London","England",10,"Waltham Forest"
"42330","Waltham Forest","E09000031",2020-04-29,8,"London","England",8,"Waltham Forest"
"42331","Waltham Forest","E09000031",2020-04-28,3,"London","England",3,"Waltham Forest"
"42332","Waltham Forest","E09000031",2020-04-27,13,"London","England",13,"Waltham Forest"
"42333","Waltham Forest","E09000031",2020-04-26,12,"London","England",12,"Waltham Forest"
"42334","Waltham Forest","E09000031",2020-04-25,9,"London","England",9,"Waltham Forest"
"42335","Waltham Forest","E09000031",2020-04-24,15,"London","England",15,"Waltham Forest"
"42336","Waltham Forest","E09000031",2020-04-23,14,"London","England",14,"Waltham Forest"
"42337","Waltham Forest","E09000031",2020-04-22,9,"London","England",9,"Waltham Forest"
"42338","Waltham Forest","E09000031",2020-04-21,8,"London","England",8,"Waltham Forest"
"42339","Waltham Forest","E09000031",2020-04-20,15,"London","England",15,"Waltham Forest"
"42340","Waltham Forest","E09000031",2020-04-19,19,"London","England",19,"Waltham Forest"
"42341","Waltham Forest","E09000031",2020-04-18,15,"London","England",15,"Waltham Forest"
"42342","Waltham Forest","E09000031",2020-04-17,11,"London","England",11,"Waltham Forest"
"42343","Waltham Forest","E09000031",2020-04-16,13,"London","England",13,"Waltham Forest"
"42344","Waltham Forest","E09000031",2020-04-15,30,"London","England",30,"Waltham Forest"
"42345","Waltham Forest","E09000031",2020-04-14,23,"London","England",23,"Waltham Forest"
"42346","Waltham Forest","E09000031",2020-04-13,20,"London","England",20,"Waltham Forest"
"42347","Waltham Forest","E09000031",2020-04-12,22,"London","England",22,"Waltham Forest"
"42348","Waltham Forest","E09000031",2020-04-11,16,"London","England",16,"Waltham Forest"
"42349","Waltham Forest","E09000031",2020-04-10,24,"London","England",24,"Waltham Forest"
"42350","Waltham Forest","E09000031",2020-04-09,24,"London","England",24,"Waltham Forest"
"42351","Waltham Forest","E09000031",2020-04-08,23,"London","England",23,"Waltham Forest"
"42352","Waltham Forest","E09000031",2020-04-07,22,"London","England",22,"Waltham Forest"
"42353","Waltham Forest","E09000031",2020-04-06,26,"London","England",26,"Waltham Forest"
"42354","Waltham Forest","E09000031",2020-04-05,27,"London","England",27,"Waltham Forest"
"42355","Waltham Forest","E09000031",2020-04-04,23,"London","England",23,"Waltham Forest"
"42356","Waltham Forest","E09000031",2020-04-03,31,"London","England",31,"Waltham Forest"
"42357","Waltham Forest","E09000031",2020-04-02,27,"London","England",27,"Waltham Forest"
"42358","Waltham Forest","E09000031",2020-04-01,25,"London","England",25,"Waltham Forest"
"42359","Waltham Forest","E09000031",2020-03-31,39,"London","England",39,"Waltham Forest"
"42360","Waltham Forest","E09000031",2020-03-30,24,"London","England",24,"Waltham Forest"
"42361","Waltham Forest","E09000031",2020-03-29,24,"London","England",24,"Waltham Forest"
"42362","Waltham Forest","E09000031",2020-03-28,21,"London","England",21,"Waltham Forest"
"42363","Waltham Forest","E09000031",2020-03-27,27,"London","England",27,"Waltham Forest"
"42364","Waltham Forest","E09000031",2020-03-26,34,"London","England",34,"Waltham Forest"
"42365","Waltham Forest","E09000031",2020-03-25,24,"London","England",24,"Waltham Forest"
"42366","Waltham Forest","E09000031",2020-03-24,11,"London","England",11,"Waltham Forest"
"42367","Waltham Forest","E09000031",2020-03-23,21,"London","England",21,"Waltham Forest"
"42368","Waltham Forest","E09000031",2020-03-22,3,"London","England",3,"Waltham Forest"
"42369","Waltham Forest","E09000031",2020-03-21,12,"London","England",12,"Waltham Forest"
"42370","Waltham Forest","E09000031",2020-03-20,13,"London","England",13,"Waltham Forest"
"42371","Waltham Forest","E09000031",2020-03-19,9,"London","England",9,"Waltham Forest"
"42372","Waltham Forest","E09000031",2020-03-18,11,"London","England",11,"Waltham Forest"
"42373","Waltham Forest","E09000031",2020-03-17,5,"London","England",5,"Waltham Forest"
"42374","Waltham Forest","E09000031",2020-03-16,2,"London","England",2,"Waltham Forest"
"42375","Waltham Forest","E09000031",2020-03-15,4,"London","England",4,"Waltham Forest"
"42376","Waltham Forest","E09000031",2020-03-14,3,"London","England",3,"Waltham Forest"
"42377","Waltham Forest","E09000031",2020-03-13,2,"London","England",2,"Waltham Forest"
"42378","Waltham Forest","E09000031",2020-03-12,1,"London","England",1,"Waltham Forest"
"42379","Waltham Forest","E09000031",2020-03-11,2,"London","England",2,"Waltham Forest"
"42380","Waltham Forest","E09000031",2020-03-10,0,"London","England",0,"Waltham Forest"
"42381","Waltham Forest","E09000031",2020-03-09,1,"London","England",1,"Waltham Forest"
"42382","Waltham Forest","E09000031",2020-03-08,0,"London","England",0,"Waltham Forest"
"42383","Waltham Forest","E09000031",2020-03-07,0,"London","England",0,"Waltham Forest"
"42384","Waltham Forest","E09000031",2020-03-06,1,"London","England",1,"Waltham Forest"
"42385","Waltham Forest","E09000031",2020-03-05,1,"London","England",1,"Waltham Forest"
"42386","Wandsworth","E09000032",2020-08-15,9,"London","England",9,"Wandsworth"
"42387","Wandsworth","E09000032",2020-08-14,3,"London","England",3,"Wandsworth"
"42388","Wandsworth","E09000032",2020-08-13,4,"London","England",4,"Wandsworth"
"42389","Wandsworth","E09000032",2020-08-12,8,"London","England",8,"Wandsworth"
"42390","Wandsworth","E09000032",2020-08-11,4,"London","England",4,"Wandsworth"
"42391","Wandsworth","E09000032",2020-08-10,7,"London","England",7,"Wandsworth"
"42392","Wandsworth","E09000032",2020-08-09,3,"London","England",3,"Wandsworth"
"42393","Wandsworth","E09000032",2020-08-08,1,"London","England",1,"Wandsworth"
"42394","Wandsworth","E09000032",2020-08-07,1,"London","England",1,"Wandsworth"
"42395","Wandsworth","E09000032",2020-08-06,3,"London","England",3,"Wandsworth"
"42396","Wandsworth","E09000032",2020-08-05,9,"London","England",9,"Wandsworth"
"42397","Wandsworth","E09000032",2020-08-04,5,"London","England",5,"Wandsworth"
"42398","Wandsworth","E09000032",2020-08-03,9,"London","England",9,"Wandsworth"
"42399","Wandsworth","E09000032",2020-08-02,4,"London","England",4,"Wandsworth"
"42400","Wandsworth","E09000032",2020-08-01,2,"London","England",2,"Wandsworth"
"42401","Wandsworth","E09000032",2020-07-31,5,"London","England",5,"Wandsworth"
"42402","Wandsworth","E09000032",2020-07-30,7,"London","England",7,"Wandsworth"
"42403","Wandsworth","E09000032",2020-07-29,2,"London","England",2,"Wandsworth"
"42404","Wandsworth","E09000032",2020-07-28,4,"London","England",4,"Wandsworth"
"42405","Wandsworth","E09000032",2020-07-27,5,"London","England",5,"Wandsworth"
"42406","Wandsworth","E09000032",2020-07-26,1,"London","England",1,"Wandsworth"
"42407","Wandsworth","E09000032",2020-07-25,1,"London","England",1,"Wandsworth"
"42408","Wandsworth","E09000032",2020-07-24,6,"London","England",6,"Wandsworth"
"42409","Wandsworth","E09000032",2020-07-23,2,"London","England",2,"Wandsworth"
"42410","Wandsworth","E09000032",2020-07-22,1,"London","England",1,"Wandsworth"
"42411","Wandsworth","E09000032",2020-07-21,2,"London","England",2,"Wandsworth"
"42412","Wandsworth","E09000032",2020-07-20,3,"London","England",3,"Wandsworth"
"42413","Wandsworth","E09000032",2020-07-19,1,"London","England",1,"Wandsworth"
"42414","Wandsworth","E09000032",2020-07-18,2,"London","England",2,"Wandsworth"
"42415","Wandsworth","E09000032",2020-07-17,3,"London","England",3,"Wandsworth"
"42416","Wandsworth","E09000032",2020-07-16,5,"London","England",5,"Wandsworth"
"42417","Wandsworth","E09000032",2020-07-15,3,"London","England",3,"Wandsworth"
"42418","Wandsworth","E09000032",2020-07-14,1,"London","England",1,"Wandsworth"
"42419","Wandsworth","E09000032",2020-07-13,5,"London","England",5,"Wandsworth"
"42420","Wandsworth","E09000032",2020-07-12,1,"London","England",1,"Wandsworth"
"42421","Wandsworth","E09000032",2020-07-11,1,"London","England",1,"Wandsworth"
"42422","Wandsworth","E09000032",2020-07-10,4,"London","England",4,"Wandsworth"
"42423","Wandsworth","E09000032",2020-07-09,1,"London","England",1,"Wandsworth"
"42424","Wandsworth","E09000032",2020-07-08,1,"London","England",1,"Wandsworth"
"42425","Wandsworth","E09000032",2020-07-07,2,"London","England",2,"Wandsworth"
"42426","Wandsworth","E09000032",2020-07-06,3,"London","England",3,"Wandsworth"
"42427","Wandsworth","E09000032",2020-07-05,2,"London","England",2,"Wandsworth"
"42428","Wandsworth","E09000032",2020-07-04,2,"London","England",2,"Wandsworth"
"42429","Wandsworth","E09000032",2020-07-03,4,"London","England",4,"Wandsworth"
"42430","Wandsworth","E09000032",2020-07-02,2,"London","England",2,"Wandsworth"
"42431","Wandsworth","E09000032",2020-07-01,0,"London","England",0,"Wandsworth"
"42432","Wandsworth","E09000032",2020-06-30,1,"London","England",1,"Wandsworth"
"42433","Wandsworth","E09000032",2020-06-29,0,"London","England",0,"Wandsworth"
"42434","Wandsworth","E09000032",2020-06-28,0,"London","England",0,"Wandsworth"
"42435","Wandsworth","E09000032",2020-06-27,0,"London","England",0,"Wandsworth"
"42436","Wandsworth","E09000032",2020-06-26,4,"London","England",4,"Wandsworth"
"42437","Wandsworth","E09000032",2020-06-25,2,"London","England",2,"Wandsworth"
"42438","Wandsworth","E09000032",2020-06-24,0,"London","England",0,"Wandsworth"
"42439","Wandsworth","E09000032",2020-06-23,3,"London","England",3,"Wandsworth"
"42440","Wandsworth","E09000032",2020-06-22,3,"London","England",3,"Wandsworth"
"42441","Wandsworth","E09000032",2020-06-21,0,"London","England",0,"Wandsworth"
"42442","Wandsworth","E09000032",2020-06-20,2,"London","England",2,"Wandsworth"
"42443","Wandsworth","E09000032",2020-06-19,0,"London","England",0,"Wandsworth"
"42444","Wandsworth","E09000032",2020-06-18,1,"London","England",1,"Wandsworth"
"42445","Wandsworth","E09000032",2020-06-17,4,"London","England",4,"Wandsworth"
"42446","Wandsworth","E09000032",2020-06-16,0,"London","England",0,"Wandsworth"
"42447","Wandsworth","E09000032",2020-06-15,2,"London","England",2,"Wandsworth"
"42448","Wandsworth","E09000032",2020-06-14,1,"London","England",1,"Wandsworth"
"42449","Wandsworth","E09000032",2020-06-13,0,"London","England",0,"Wandsworth"
"42450","Wandsworth","E09000032",2020-06-12,0,"London","England",0,"Wandsworth"
"42451","Wandsworth","E09000032",2020-06-11,1,"London","England",1,"Wandsworth"
"42452","Wandsworth","E09000032",2020-06-10,1,"London","England",1,"Wandsworth"
"42453","Wandsworth","E09000032",2020-06-09,1,"London","England",1,"Wandsworth"
"42454","Wandsworth","E09000032",2020-06-08,0,"London","England",0,"Wandsworth"
"42455","Wandsworth","E09000032",2020-06-07,0,"London","England",0,"Wandsworth"
"42456","Wandsworth","E09000032",2020-06-06,0,"London","England",0,"Wandsworth"
"42457","Wandsworth","E09000032",2020-06-05,0,"London","England",0,"Wandsworth"
"42458","Wandsworth","E09000032",2020-06-04,1,"London","England",1,"Wandsworth"
"42459","Wandsworth","E09000032",2020-06-03,2,"London","England",2,"Wandsworth"
"42460","Wandsworth","E09000032",2020-06-02,0,"London","England",0,"Wandsworth"
"42461","Wandsworth","E09000032",2020-06-01,3,"London","England",3,"Wandsworth"
"42462","Wandsworth","E09000032",2020-05-31,1,"London","England",1,"Wandsworth"
"42463","Wandsworth","E09000032",2020-05-30,1,"London","England",1,"Wandsworth"
"42464","Wandsworth","E09000032",2020-05-29,1,"London","England",1,"Wandsworth"
"42465","Wandsworth","E09000032",2020-05-28,2,"London","England",2,"Wandsworth"
"42466","Wandsworth","E09000032",2020-05-27,1,"London","England",1,"Wandsworth"
"42467","Wandsworth","E09000032",2020-05-26,0,"London","England",0,"Wandsworth"
"42468","Wandsworth","E09000032",2020-05-25,0,"London","England",0,"Wandsworth"
"42469","Wandsworth","E09000032",2020-05-24,3,"London","England",3,"Wandsworth"
"42470","Wandsworth","E09000032",2020-05-23,4,"London","England",4,"Wandsworth"
"42471","Wandsworth","E09000032",2020-05-22,1,"London","England",1,"Wandsworth"
"42472","Wandsworth","E09000032",2020-05-21,3,"London","England",3,"Wandsworth"
"42473","Wandsworth","E09000032",2020-05-20,4,"London","England",4,"Wandsworth"
"42474","Wandsworth","E09000032",2020-05-19,3,"London","England",3,"Wandsworth"
"42475","Wandsworth","E09000032",2020-05-18,3,"London","England",3,"Wandsworth"
"42476","Wandsworth","E09000032",2020-05-17,2,"London","England",2,"Wandsworth"
"42477","Wandsworth","E09000032",2020-05-16,1,"London","England",1,"Wandsworth"
"42478","Wandsworth","E09000032",2020-05-15,6,"London","England",6,"Wandsworth"
"42479","Wandsworth","E09000032",2020-05-14,3,"London","England",3,"Wandsworth"
"42480","Wandsworth","E09000032",2020-05-13,8,"London","England",8,"Wandsworth"
"42481","Wandsworth","E09000032",2020-05-12,10,"London","England",10,"Wandsworth"
"42482","Wandsworth","E09000032",2020-05-11,1,"London","England",1,"Wandsworth"
"42483","Wandsworth","E09000032",2020-05-10,6,"London","England",6,"Wandsworth"
"42484","Wandsworth","E09000032",2020-05-09,4,"London","England",4,"Wandsworth"
"42485","Wandsworth","E09000032",2020-05-08,2,"London","England",2,"Wandsworth"
"42486","Wandsworth","E09000032",2020-05-07,9,"London","England",9,"Wandsworth"
"42487","Wandsworth","E09000032",2020-05-06,5,"London","England",5,"Wandsworth"
"42488","Wandsworth","E09000032",2020-05-05,5,"London","England",5,"Wandsworth"
"42489","Wandsworth","E09000032",2020-05-04,4,"London","England",4,"Wandsworth"
"42490","Wandsworth","E09000032",2020-05-03,4,"London","England",4,"Wandsworth"
"42491","Wandsworth","E09000032",2020-05-02,3,"London","England",3,"Wandsworth"
"42492","Wandsworth","E09000032",2020-05-01,12,"London","England",12,"Wandsworth"
"42493","Wandsworth","E09000032",2020-04-30,13,"London","England",13,"Wandsworth"
"42494","Wandsworth","E09000032",2020-04-29,12,"London","England",12,"Wandsworth"
"42495","Wandsworth","E09000032",2020-04-28,8,"London","England",8,"Wandsworth"
"42496","Wandsworth","E09000032",2020-04-27,7,"London","England",7,"Wandsworth"
"42497","Wandsworth","E09000032",2020-04-26,7,"London","England",7,"Wandsworth"
"42498","Wandsworth","E09000032",2020-04-25,7,"London","England",7,"Wandsworth"
"42499","Wandsworth","E09000032",2020-04-24,12,"London","England",12,"Wandsworth"
"42500","Wandsworth","E09000032",2020-04-23,11,"London","England",11,"Wandsworth"
"42501","Wandsworth","E09000032",2020-04-22,6,"London","England",6,"Wandsworth"
"42502","Wandsworth","E09000032",2020-04-21,9,"London","England",9,"Wandsworth"
"42503","Wandsworth","E09000032",2020-04-20,10,"London","England",10,"Wandsworth"
"42504","Wandsworth","E09000032",2020-04-19,4,"London","England",4,"Wandsworth"
"42505","Wandsworth","E09000032",2020-04-18,13,"London","England",13,"Wandsworth"
"42506","Wandsworth","E09000032",2020-04-17,21,"London","England",21,"Wandsworth"
"42507","Wandsworth","E09000032",2020-04-16,20,"London","England",20,"Wandsworth"
"42508","Wandsworth","E09000032",2020-04-15,20,"London","England",20,"Wandsworth"
"42509","Wandsworth","E09000032",2020-04-14,23,"London","England",23,"Wandsworth"
"42510","Wandsworth","E09000032",2020-04-13,17,"London","England",17,"Wandsworth"
"42511","Wandsworth","E09000032",2020-04-12,11,"London","England",11,"Wandsworth"
"42512","Wandsworth","E09000032",2020-04-11,14,"London","England",14,"Wandsworth"
"42513","Wandsworth","E09000032",2020-04-10,29,"London","England",29,"Wandsworth"
"42514","Wandsworth","E09000032",2020-04-09,24,"London","England",24,"Wandsworth"
"42515","Wandsworth","E09000032",2020-04-08,26,"London","England",26,"Wandsworth"
"42516","Wandsworth","E09000032",2020-04-07,26,"London","England",26,"Wandsworth"
"42517","Wandsworth","E09000032",2020-04-06,35,"London","England",35,"Wandsworth"
"42518","Wandsworth","E09000032",2020-04-05,18,"London","England",18,"Wandsworth"
"42519","Wandsworth","E09000032",2020-04-04,28,"London","England",28,"Wandsworth"
"42520","Wandsworth","E09000032",2020-04-03,28,"London","England",28,"Wandsworth"
"42521","Wandsworth","E09000032",2020-04-02,39,"London","England",39,"Wandsworth"
"42522","Wandsworth","E09000032",2020-04-01,39,"London","England",39,"Wandsworth"
"42523","Wandsworth","E09000032",2020-03-31,41,"London","England",41,"Wandsworth"
"42524","Wandsworth","E09000032",2020-03-30,29,"London","England",29,"Wandsworth"
"42525","Wandsworth","E09000032",2020-03-29,23,"London","England",23,"Wandsworth"
"42526","Wandsworth","E09000032",2020-03-28,20,"London","England",20,"Wandsworth"
"42527","Wandsworth","E09000032",2020-03-27,30,"London","England",30,"Wandsworth"
"42528","Wandsworth","E09000032",2020-03-26,32,"London","England",32,"Wandsworth"
"42529","Wandsworth","E09000032",2020-03-25,45,"London","England",45,"Wandsworth"
"42530","Wandsworth","E09000032",2020-03-24,28,"London","England",28,"Wandsworth"
"42531","Wandsworth","E09000032",2020-03-23,27,"London","England",27,"Wandsworth"
"42532","Wandsworth","E09000032",2020-03-22,16,"London","England",16,"Wandsworth"
"42533","Wandsworth","E09000032",2020-03-21,16,"London","England",16,"Wandsworth"
"42534","Wandsworth","E09000032",2020-03-20,23,"London","England",23,"Wandsworth"
"42535","Wandsworth","E09000032",2020-03-19,17,"London","England",17,"Wandsworth"
"42536","Wandsworth","E09000032",2020-03-18,15,"London","England",15,"Wandsworth"
"42537","Wandsworth","E09000032",2020-03-17,20,"London","England",20,"Wandsworth"
"42538","Wandsworth","E09000032",2020-03-16,13,"London","England",13,"Wandsworth"
"42539","Wandsworth","E09000032",2020-03-15,12,"London","England",12,"Wandsworth"
"42540","Wandsworth","E09000032",2020-03-14,11,"London","England",11,"Wandsworth"
"42541","Wandsworth","E09000032",2020-03-13,4,"London","England",4,"Wandsworth"
