"","combine","coefficient","se","t","number"
"697","win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.619855059813582,0.20495326096339,-3.02437276137951,5
"698","win7_school_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.687825979444098,0.301798027278604,-2.27909368940021,6
"699","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.744738042705662,0.214676882339168,-3.4691115065154,6
"700","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.812708962336179,0.294333557555944,-2.76118349903648,7
"701","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.506585062842755,0.210233207620667,-2.40963389455014,6
"702","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.574555982473272,0.303814819526315,-1.89113876462338,7
"703","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.631468045734836,0.220868828948668,-2.85901839902268,7
"704","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_worship_close+win7_sports_outdoor_close",-0.699438965365352,0.297251327636115,-2.35302217462787,8
"705","win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0917395052722517,0.163532605473278,-0.560986018700976,3
"706","win7_school_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.159710424902768,0.268236034190983,-0.595410029023375,4
"707","win7_childcare_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.216622488164332,0.17728008621438,-1.22192228574605,4
"708","win7_school_close+win7_childcare_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.284593407794849,0.260970793685326,-1.09051822917014,5
"709","win7_shop_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.0215304916985748,0.17562600933575,0.122592842483907,4
"710","win7_school_close+win7_shop_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0464404279319416,0.274009826518013,-0.169484534631785,5
"711","win7_childcare_close+win7_shop_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.103352491193506,0.189827617732099,-0.544454449928174,5
"712","win7_school_close+win7_childcare_close+win7_shop_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.171323410824022,0.267845633770682,-0.639634883765557,6
"713","win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0190502759995768,0.178289695347499,-0.106850123684639,4
"714","win7_school_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0870211956300932,0.281273065458363,-0.309383322886901,5
"715","win7_childcare_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.143933258891657,0.19360853129947,-0.743424155565871,5
"716","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.211904178522174,0.27619097465363,-0.767237882367163,6
"717","win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.0942197209712497,0.185585152598143,0.507689972242921,5
"718","win7_school_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.0262488013407333,0.284250600065717,0.0923438730988245,6
"719","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0306632619208307,0.201602604579043,-0.152097548465989,6
"720","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0986341815513471,0.280125033063526,-0.352107701595448,7
"721","win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.123250313530737,0.196122022089202,0.628436889533393,4
"722","win7_school_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.0552793939002209,0.289937200462033,0.190659887079442,5
"723","win7_childcare_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0016326693613431,0.204783776145303,-0.00797264994363931,5
"724","win7_school_close+win7_childcare_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.0696035889918595,0.281080054145927,-0.247629057861657,6
"725","win7_shop_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.236520310501564,0.20649117535367,1.14542575534505,5
"726","win7_school_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.168549390871047,0.295410851273185,0.570559240273741,6
"727","win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.111637327609483,0.215907077943861,0.517061916972035,6
"728","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.043666407978967,0.287601636052731,0.151829483928808,7
"729","win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.195939542803412,0.204170590061636,0.959685441200229,5
"730","win7_school_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.127968623172896,0.299006734722035,0.42797906639748,6
"731","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.0710565599113318,0.214871843850291,0.330692745210672,6
"732","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.00308564028081539,0.292162927226547,0.0105613683094801,7
"733","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.309209539774239,0.210744962198743,1.46722150104181,6
"734","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.241238620143722,0.301930570732362,0.798987063676839,7
"735","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.184326556882158,0.222266578479538,0.829303974277569,7
"736","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",0.116355637251642,0.296008330224953,0.393082306714871,8
"737","win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.844156206274654,0.161954226197917,-5.21231354125361,4
"738","win7_school_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.912127125905171,0.273760238372187,-3.33184662363239,5
"739","win7_childcare_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.969039189166735,0.171785283428521,-5.64099071717018,5
"740","win7_school_close+win7_childcare_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-1.03701010879725,0.263999146846711,-3.92808128807849,6
"741","win7_shop_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.730886209303828,0.172034692610935,-4.24848150225586,5
"742","win7_school_close+win7_shop_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.798857128934344,0.278101896936308,-2.87253390838,6
"743","win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.855769192195908,0.182706488840254,-4.68384674035379,6
"744","win7_school_close+win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.923740111826425,0.269436931182626,-3.42840941578386,7
"745","win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.77146697700198,0.181249596466509,-4.25637900465355,5
"746","win7_school_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.839437896632496,0.289286325029574,-2.90175450411173,6
"747","win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.89634995989406,0.192728203561541,-4.65084997073531,6
"748","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.964320879524576,0.281867329218634,-3.42118713154084,7
"749","win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.658196980031153,0.186470457695301,-3.52976545543031,6
"750","win7_school_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.72616789966167,0.290922027544396,-2.49609115470245,7
"751","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.783079962923233,0.198918800532341,-3.9366815043504,7
"752","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.85105088255375,0.284434443985984,-2.99208095414663,8
"753","win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.629166387471665,0.187133609205643,-3.36212393990792,5
"754","win7_school_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.697137307102182,0.290045789664904,-2.40354224037384,6
"755","win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.754049370363746,0.192580454413876,-3.91550312132515,6
"756","win7_school_close+win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.822020289994262,0.278683822697346,-2.94965198208504,7
"757","win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.515896390500839,0.196109478661699,-2.63065505054343,6
"758","win7_school_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.583867310131355,0.294271529232058,-1.98411076890461,7
"759","win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.640779373392919,0.20256328574604,-3.16335396630702,7
"760","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.708750293023436,0.283969292760302,-2.49586948692263,8
"761","win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.556477158198991,0.199546266348862,-2.78871245441453,6
"762","win7_school_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.624448077829507,0.301738213889774,-2.0695027977385,7
"763","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.681360141091071,0.207119984915098,-3.28968805868913,7
"764","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.749331060721587,0.292567589903246,-2.56122375335352,8
"765","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.443207161228164,0.204479103176472,-2.16749366729011,7
"766","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.511178080858681,0.303427378183113,-1.68468014956183,8
"767","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.568090144120245,0.213064292542551,-2.66628507921754,8
"768","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close+win7_worship_close+win7_sports_outdoor_close",-0.636061063750761,0.295165601239075,-2.15492950764127,9
"769","win7_sports_indoor_close+win7_sports_outdoor_close",-0.0843907629005168,0.102695246523493,-0.821759192926336,2
"770","win7_school_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.152361682531033,0.248045147096557,-0.614249802160908,3
"771","win7_childcare_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.209273745792597,0.118581931675165,-1.76480297492427,3
"772","win7_school_close+win7_childcare_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.277244665423114,0.237721738724897,-1.16625709920435,4
"773","win7_shop_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0288792340703097,0.110378924671919,0.261637211597666,3
"774","win7_school_close+win7_shop_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0390916855602067,0.249384885746839,-0.156752424843783,4
"775","win7_childcare_close+win7_shop_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0960037488217707,0.127293288339824,-0.754193328445393,4
"776","win7_school_close+win7_childcare_close+win7_shop_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.163974668452287,0.240172364535439,-0.682737453034866,5
"777","win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0117015336278419,0.131528458728539,-0.0889657929619065,3
"778","win7_school_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0796724532583583,0.265329006508428,-0.300277961715533,4
"779","win7_childcare_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.136584516519922,0.147739054844454,-0.924498377654607,4
"780","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.204555436150439,0.257675074014777,-0.793850305205339,5
"781","win7_shop_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.101568463342985,0.132249688484182,0.768005312580624,4
"782","win7_school_close+win7_shop_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0335975437124682,0.263854049108615,0.12733381892744,5
"783","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0233145195490958,0.150072603623495,-0.155354934786017,5
"784","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0912854391796122,0.257139329329697,-0.355003800537135,6
"785","win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.130599055902472,0.159640874418777,0.818080309181215,3
"786","win7_school_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0626281362719558,0.277231610395712,0.225905466489057,4
"787","win7_childcare_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.00571607301039182,0.166696734086656,0.0342902519459101,4
"788","win7_school_close+win7_childcare_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0622548466201246,0.265762727588932,-0.234249727886663,5
"789","win7_shop_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.243869052873299,0.164910818282672,1.47879354073234,4
"790","win7_school_close+win7_shop_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.175898133242782,0.278562323173238,0.631449835853756,5
"791","win7_childcare_close+win7_shop_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.118986069981218,0.173213405197086,0.686933380507318,5
"792","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0510151503507019,0.268093533767461,0.190288626636371,6
"793","win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.203288285175147,0.174402151551263,1.16562945678679,4
"794","win7_school_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.135317365544631,0.289668659648798,0.46714534360981,5
"795","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0784053022830667,0.183658473382555,0.426908167312003,5
"796","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0104343826525503,0.280521168479627,0.0371964180425411,6
"797","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.316558282145974,0.175155733456341,1.80729614668811,5
"798","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.248587362515457,0.288445117426614,0.861818583490852,6
"799","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.191675299253893,0.185737903308596,1.03196652831508,6
"800","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.123704379623377,0.280159762872975,0.441549415786252,7
"801","win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.836807463902919,0.143356395361091,-5.8372524071573,3
"802","win7_school_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.904778383533436,0.273932431769515,-3.30292538816547,4
"803","win7_childcare_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.961690446795,0.15053940765185,-6.38829700339386,4
"804","win7_school_close+win7_childcare_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-1.02966136642552,0.261954010359353,-3.93069518200164,5
"805","win7_shop_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.723537466932093,0.146469899365651,-4.93983726394075,4
"806","win7_school_close+win7_shop_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.791508386562609,0.273807570004961,-2.89074690867118,5
"807","win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.848420449824174,0.155142521472265,-5.46865193225473,5
"808","win7_school_close+win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.91639136945469,0.262785511669791,-3.48722181687932,6
"809","win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.764118234630245,0.169948287162862,-4.49618085234355,4
"810","win7_school_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.832089154260761,0.292386740967231,-2.84585118842314,5
"811","win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.889001217522325,0.178899998558888,-4.96926341354717,5
"812","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.956972137152841,0.282988806618144,-3.38166073983325,6
"813","win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.650848237659418,0.168338489164835,-3.86630675425699,5
"814","win7_school_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.718819157289935,0.2897838259906,-2.48053580917677,6
"815","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.775731220551499,0.178788560854499,-4.33881908799972,6
"816","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.843702140182015,0.281197506331079,-3.00038983698756,7
"817","win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.621817645099931,0.180440663468858,-3.44610595608484,4
"818","win7_school_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.689788564730447,0.295700574559964,-2.33272649455258,5
"819","win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.746700627992011,0.182912880101428,-4.08227472870119,5
"820","win7_school_close+win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.814671547622527,0.282501305611061,-2.88377976116026,6
"821","win7_shop_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.508547648129104,0.183123958592536,-2.77706779624976,5
"822","win7_school_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.576518567759621,0.295708663823391,-1.94961676234126,6
"823","win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.633430631021184,0.186915452191258,-3.38886177464364,6
"824","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.701401550651701,0.283401632176705,-2.47493828904403,7
"825","win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.549128415827256,0.197655450557988,-2.77821033660872,5
"826","win7_school_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.617099335457772,0.309947316163417,-1.99098138063054,6
"827","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.674011398719336,0.202429488510775,-3.3296107384249,6
"828","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.741982318349853,0.299077295499511,-2.48090486812318,7
"829","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.435858418856429,0.196459358668021,-2.21856785958945,6
"830","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.503829338486946,0.307612051385309,-1.63787256129266,7
"831","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.56074140174851,0.202511761819029,-2.7689325139031,7
"832","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.628712321379026,0.297505928390038,-2.11327661529745,8
"833","win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0210128612859254,0.102226143942254,-0.205552713577804,3
"834","win7_school_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0889837809164419,0.252153312615211,-0.352895545942052,4
"835","win7_childcare_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.145895844178006,0.113864816658687,-1.28130750533181,4
"836","win7_school_close+win7_childcare_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.213866763808522,0.239929519303444,-0.891373285077273,5
"837","win7_shop_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.092257135684901,0.109033053124485,0.846139157266097,4
"838","win7_school_close+win7_shop_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0242862160543846,0.253078146268642,0.0959633078258953,5
"839","win7_childcare_close+win7_shop_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0326258472071794,0.122098042672291,-0.267210239354504,5
"840","win7_school_close+win7_childcare_close+win7_shop_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.100596766837696,0.24194656987127,-0.415780917626644,6
"841","win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0516763679867495,0.132866375700215,0.388934880735712,4
"842","win7_school_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.016294551643767,0.270007865161083,-0.0603484333096957,5
"843","win7_childcare_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.073206614905331,0.145534249469531,-0.503019840155615,5
"844","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.141177534535847,0.260577935421897,-0.541786219571006,6
"845","win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.164946364957576,0.13283277929602,1.24175949514683,5
"846","win7_school_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0969754453270595,0.268187534386376,0.361595648168149,6
"847","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0400633820654955,0.147227730457948,0.272118451740576,6
"848","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",-0.0279075375650209,0.259664938263679,-0.107475186105727,7
"849","win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.193976957517064,0.159540666637415,1.21584647729918,4
"850","win7_school_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.126006037886547,0.281027416004932,0.448376317434936,5
"851","win7_childcare_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0690939746249832,0.163570986997077,0.422409718822677,5
"852","win7_school_close+win7_childcare_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.00112305499446675,0.267859144375248,0.00419270731669868,6
"853","win7_shop_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.30724695448789,0.164208472155719,1.87107857745931,5
"854","win7_school_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.239276034857374,0.281987303704648,0.848534780516182,6
"855","win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.18236397159581,0.16962128164575,1.0751243583731,6
"856","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.114393051965293,0.269803012423865,0.423987304432242,7
"857","win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.266666186789738,0.175596108957611,1.51863380329294,5
"858","win7_school_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.198695267159222,0.294069452027858,0.675674626483811,6
"859","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.141783203897658,0.182065836901588,0.778746887996876,6
"860","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.0738122842671416,0.283303172069306,0.260541679530099,7
"861","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close+win7_sports_indoor_close+win7_sports_outdoor_close",0.379936183760565,0.175778960041036,2.16144289209509,6
